mean_no2,n_valid,time,valid_fraction
3.596663558048768e-05,269,2020-04-18T07:45,1.2171945701357465
,0,2020-04-18T09:26,0.0
,0,2020-04-18T11:08,0.0
,0,2020-04-18T12:49,0.0
,0,2020-04-18T14:31,0.0
,0,2020-04-18T16:12,0.0
,0,2020-04-18T17:54,0.0
,0,2020-04-18T19:35,0.0
,0,2020-04-18T21:17,0.0
,0,2020-04-18T22:58,0.0
,0,2020-04-19T00:40,0.0
,0,2020-04-19T02:21,0.0
,0,2020-04-19T04:03,0.0
,0,2020-04-19T05:44,0.0
3.690102005043735e-05,269,2020-04-19T07:26,1.2171945701357465
,0,2020-04-19T09:07,0.0
,0,2020-04-19T10:49,0.0
,0,2020-04-19T12:30,0.0
,0,2020-04-19T14:12,0.0
,0,2020-04-19T15:53,0.0
,0,2020-04-19T17:35,0.0
,0,2020-04-19T19:16,0.0
,0,2020-04-19T20:58,0.0
,0,2020-04-19T22:39,0.0
,0,2020-04-20T00:21,0.0
,0,2020-04-20T02:02,0.0
,0,2020-04-20T03:44,0.0
,0,2020-04-20T05:25,0.0
4.0543395532537835e-05,269,2020-04-20T07:07,1.2171945701357465
,0,2020-04-20T08:48,0.0
,0,2020-04-20T10:30,0.0
,0,2020-04-20T12:11,0.0
,0,2020-04-20T13:53,0.0
,0,2020-04-20T15:34,0.0
,0,2020-04-20T17:16,0.0
,0,2020-04-20T18:57,0.0
,0,2020-04-20T20:39,0.0
,0,2020-04-20T22:20,0.0
,0,2020-04-21T00:02,0.0
,0,2020-04-21T01:43,0.0
,0,2020-04-21T03:25,0.0
,0,2020-04-21T05:06,0.0
,0,2020-04-21T06:48,0.0
3.378623279160895e-05,269,2020-04-21T08:29,1.2171945701357465
,0,2020-04-21T10:11,0.0
,0,2020-04-21T11:52,0.0
,0,2020-04-21T13:34,0.0
,0,2020-04-21T15:15,0.0
,0,2020-04-21T16:57,0.0
,0,2020-04-21T18:38,0.0
,0,2020-04-21T20:20,0.0
,0,2020-04-21T22:01,0.0
,0,2020-04-21T23:43,0.0
,0,2020-04-22T01:25,0.0
,0,2020-04-22T03:06,0.0
,0,2020-04-22T04:48,0.0
,0,2020-04-22T06:29,0.0
3.848142921358506e-05,269,2020-04-22T08:11,1.2171945701357465
,0,2020-04-22T09:52,0.0
,0,2020-04-22T11:34,0.0
,0,2020-04-22T13:15,0.0
,0,2020-04-22T14:57,0.0
,0,2020-04-22T16:38,0.0
,0,2020-04-22T18:20,0.0
,0,2020-04-22T20:01,0.0
,0,2020-04-22T21:43,0.0
,0,2020-04-22T23:24,0.0
,0,2020-04-23T01:06,0.0
,0,2020-04-23T02:47,0.0
,0,2020-04-23T04:29,0.0
,0,2020-04-23T06:10,0.0
3.950021382683896e-05,269,2020-04-23T07:52,1.2171945701357465
,0,2020-04-23T09:33,0.0
,0,2020-04-23T11:15,0.0
,0,2020-04-23T12:56,0.0
,0,2020-04-23T14:38,0.0
,0,2020-04-23T16:19,0.0
,0,2020-04-23T18:01,0.0
,0,2020-04-23T19:42,0.0
,0,2020-04-23T21:24,0.0
,0,2020-04-23T23:05,0.0
,0,2020-04-24T00:47,0.0
,0,2020-04-24T02:28,0.0
,0,2020-04-24T04:10,0.0
,0,2020-04-24T05:51,0.0
2.9097528978537344e-05,269,2020-04-24T07:33,1.2171945701357465
,0,2020-04-24T09:14,0.0
,0,2020-04-24T10:56,0.0
,0,2020-04-24T12:37,0.0
,0,2020-04-24T14:19,0.0
,0,2020-04-24T16:00,0.0
,0,2020-04-24T17:42,0.0
,0,2020-04-24T19:23,0.0
,0,2020-04-24T21:05,0.0
,0,2020-04-24T22:46,0.0
,0,2020-04-25T00:28,0.0
,0,2020-04-25T02:09,0.0
,0,2020-04-25T03:51,0.0
,0,2020-04-25T05:32,0.0
1.6986521430100784e-05,269,2020-04-25T07:14,1.2171945701357465
,0,2020-04-25T08:55,0.0
,0,2020-04-25T10:37,0.0
,0,2020-04-25T12:18,0.0
,0,2020-04-25T14:00,0.0
,0,2020-04-25T15:41,0.0
,0,2020-04-25T17:23,0.0
,0,2020-04-25T19:04,0.0
,0,2020-04-25T20:46,0.0
,0,2020-04-25T22:27,0.0
,0,2020-04-26T00:09,0.0
,0,2020-04-26T01:50,0.0
,0,2020-04-26T03:32,0.0
,0,2020-04-26T05:13,0.0
,0,2020-04-26T06:55,0.0
2.805435199530254e-05,269,2020-04-26T08:36,1.2171945701357465
,0,2020-04-26T10:18,0.0
,0,2020-04-26T11:59,0.0
,0,2020-04-26T13:41,0.0
,0,2020-04-26T15:22,0.0
,0,2020-04-26T17:04,0.0
,0,2020-04-26T18:45,0.0
,0,2020-04-26T20:27,0.0
,0,2020-04-26T22:08,0.0
,0,2020-04-26T23:50,0.0
,0,2020-04-27T01:31,0.0
,0,2020-04-27T03:13,0.0
,0,2020-04-27T04:54,0.0
,0,2020-04-27T06:36,0.0
3.119312268791812e-05,269,2020-04-27T08:17,1.2171945701357465
,0,2020-04-27T09:59,0.0
,0,2020-04-27T11:40,0.0
,0,2020-04-27T13:22,0.0
,0,2020-04-27T15:03,0.0
,0,2020-04-27T16:45,0.0
,0,2020-04-27T18:26,0.0
,0,2020-04-27T20:08,0.0
,0,2020-04-27T21:49,0.0
,0,2020-04-27T23:31,0.0
,0,2020-04-28T01:12,0.0
,0,2020-04-28T02:54,0.0
,0,2020-04-28T04:35,0.0
,0,2020-04-28T06:17,0.0
3.750352390525821e-05,217,2020-04-28T07:58,0.9819004524886877
,0,2020-04-28T09:40,0.0
,0,2020-04-28T11:21,0.0
,0,2020-04-28T13:03,0.0
,0,2020-04-28T14:44,0.0
,0,2020-04-28T16:26,0.0
,0,2020-04-28T18:07,0.0
,0,2020-04-28T19:49,0.0
,0,2020-04-28T21:30,0.0
,0,2020-04-28T23:12,0.0
,0,2020-04-29T00:53,0.0
,0,2020-04-29T02:35,0.0
,0,2020-04-29T04:16,0.0
,0,2020-04-29T05:58,0.0
3.3739793319547177e-05,269,2020-04-29T07:39,1.2171945701357465
,0,2020-04-29T09:21,0.0
,0,2020-04-29T11:02,0.0
,0,2020-04-29T12:44,0.0
,0,2020-04-29T14:25,0.0
,0,2020-04-29T16:07,0.0
,0,2020-04-29T17:48,0.0
,0,2020-04-29T19:30,0.0
,0,2020-04-29T21:11,0.0
,0,2020-04-29T22:53,0.0
,0,2020-04-30T00:34,0.0
,0,2020-04-30T02:16,0.0
,0,2020-04-30T03:57,0.0
,0,2020-04-30T05:39,0.0
3.0948942175424785e-05,142,2020-04-30T07:20,0.6425339366515838
,0,2020-04-30T09:02,0.0
,0,2020-04-30T10:44,0.0
,0,2020-04-30T12:25,0.0
,0,2020-04-30T14:07,0.0
,0,2020-04-30T15:48,0.0
,0,2020-04-30T17:30,0.0
,0,2020-04-30T19:11,0.0
,0,2020-04-30T20:53,0.0
,0,2020-04-30T22:34,0.0
,0,2020-05-01T00:16,0.0
,0,2020-05-01T01:57,0.0
,0,2020-05-01T03:39,0.0
,0,2020-05-01T05:20,0.0
2.8668002168443506e-05,269,2020-05-01T07:02,1.2171945701357465
3.0212080007444674e-05,269,2020-05-01T08:43,1.2171945701357465
,0,2020-05-01T10:25,0.0
,0,2020-05-01T12:06,0.0
,0,2020-05-01T13:48,0.0
,0,2020-05-01T15:29,0.0
,0,2020-05-01T17:11,0.0
,0,2020-05-01T18:52,0.0
,0,2020-05-01T20:34,0.0
,0,2020-05-01T22:15,0.0
,0,2020-05-01T23:57,0.0
,0,2020-05-02T01:38,0.0
,0,2020-05-02T03:20,0.0
,0,2020-05-02T05:01,0.0
,0,2020-05-02T06:43,0.0
3.161478921856299e-05,269,2020-05-02T08:24,1.2171945701357465
,0,2020-05-02T10:06,0.0
,0,2020-05-02T11:47,0.0
,0,2020-05-02T13:29,0.0
,0,2020-05-02T15:10,0.0
,0,2020-05-02T16:52,0.0
,0,2020-05-02T18:33,0.0
,0,2020-05-02T20:15,0.0
,0,2020-05-02T21:56,0.0
,0,2020-05-02T23:38,0.0
,0,2020-05-03T01:19,0.0
,0,2020-05-03T03:01,0.0
,0,2020-05-03T04:42,0.0
,0,2020-05-03T06:24,0.0
2.6360863995329256e-05,269,2020-05-03T08:05,1.2171945701357465
,0,2020-05-03T09:47,0.0
,0,2020-05-03T11:28,0.0
,0,2020-05-03T13:10,0.0
,0,2020-05-03T14:51,0.0
,0,2020-05-03T16:33,0.0
,0,2020-05-03T18:14,0.0
,0,2020-05-03T19:56,0.0
,0,2020-05-03T21:37,0.0
,0,2020-05-03T23:19,0.0
,0,2020-05-04T01:00,0.0
,0,2020-05-04T02:42,0.0
,0,2020-05-04T04:23,0.0
,0,2020-05-04T06:05,0.0
3.268480070348961e-05,269,2020-05-04T07:46,1.2171945701357465
,0,2020-05-04T09:28,0.0
,0,2020-05-04T11:09,0.0
,0,2020-05-04T12:51,0.0
,0,2020-05-04T14:32,0.0
,0,2020-05-04T16:14,0.0
,0,2020-05-04T17:55,0.0
,0,2020-05-04T19:37,0.0
,0,2020-05-04T21:18,0.0
,0,2020-05-04T23:00,0.0
,0,2020-05-05T00:41,0.0
,0,2020-05-05T02:23,0.0
,0,2020-05-05T04:04,0.0
,0,2020-05-05T05:46,0.0
3.637431336842674e-05,269,2020-05-05T07:27,1.2171945701357465
,0,2020-05-05T09:09,0.0
,0,2020-05-05T10:50,0.0
,0,2020-05-05T12:32,0.0
,0,2020-05-05T14:13,0.0
,0,2020-05-05T15:55,0.0
,0,2020-05-05T17:39,0.0
,0,2020-05-05T19:18,0.0
,0,2020-05-05T20:59,0.0
,0,2020-05-05T22:41,0.0
,0,2020-05-06T00:22,0.0
,0,2020-05-06T02:04,0.0
,0,2020-05-06T03:45,0.0
,0,2020-05-06T05:27,0.0
3.698704034216447e-05,269,2020-05-06T07:08,1.2171945701357465
,0,2020-05-06T08:50,0.0
,0,2020-05-06T10:31,0.0
,0,2020-05-06T12:13,0.0
,0,2020-05-06T13:54,0.0
,0,2020-05-06T15:36,0.0
,0,2020-05-06T17:17,0.0
,0,2020-05-06T18:59,0.0
,0,2020-05-06T20:40,0.0
,0,2020-05-06T22:22,0.0
,0,2020-05-07T00:03,0.0
,0,2020-05-07T01:45,0.0
,0,2020-05-07T03:26,0.0
,0,2020-05-07T05:08,0.0
,0,2020-05-07T06:49,0.0
3.179194442665817e-05,269,2020-05-07T08:31,1.2171945701357465
,0,2020-05-07T10:12,0.0
,0,2020-05-07T11:54,0.0
,0,2020-05-07T13:35,0.0
,0,2020-05-07T15:17,0.0
,0,2020-05-07T16:58,0.0
,0,2020-05-07T18:40,0.0
,0,2020-05-07T20:21,0.0
,0,2020-05-07T22:03,0.0
,0,2020-05-07T23:44,0.0
,0,2020-05-08T01:26,0.0
,0,2020-05-08T03:07,0.0
,0,2020-05-08T04:49,0.0
,0,2020-05-08T06:30,0.0
5.1926671437806203e-05,269,2020-05-08T08:12,1.2171945701357465
,0,2020-05-08T09:53,0.0
,0,2020-05-08T11:35,0.0
,0,2020-05-08T13:16,0.0
,0,2020-05-08T14:58,0.0
,0,2020-05-08T16:39,0.0
,0,2020-05-08T18:21,0.0
,0,2020-05-08T20:02,0.0
,0,2020-05-08T21:44,0.0
,0,2020-05-08T23:25,0.0
,0,2020-05-09T01:07,0.0
,0,2020-05-09T02:48,0.0
,0,2020-05-09T04:30,0.0
,0,2020-05-09T06:11,0.0
4.4829165939776684e-05,269,2020-05-09T07:53,1.2171945701357465
,0,2020-05-09T09:34,0.0
,0,2020-05-09T11:16,0.0
,0,2020-05-09T12:57,0.0
,0,2020-05-09T14:39,0.0
,0,2020-05-09T16:20,0.0
,0,2020-05-09T18:02,0.0
,0,2020-05-09T19:43,0.0
,0,2020-05-09T21:25,0.0
,0,2020-05-09T23:06,0.0
,0,2020-05-10T00:48,0.0
,0,2020-05-10T02:29,0.0
,0,2020-05-10T04:11,0.0
,0,2020-05-10T05:52,0.0
3.7954390005836575e-05,269,2020-05-10T07:34,1.2171945701357465
,0,2020-05-10T09:15,0.0
,0,2020-05-10T10:57,0.0
,0,2020-05-10T12:38,0.0
,0,2020-05-10T14:20,0.0
,0,2020-05-10T16:01,0.0
,0,2020-05-10T17:43,0.0
,0,2020-05-10T19:24,0.0
,0,2020-05-10T21:06,0.0
,0,2020-05-10T22:47,0.0
,0,2020-05-11T00:29,0.0
,0,2020-05-11T02:11,0.0
,0,2020-05-11T03:52,0.0
,0,2020-05-11T05:34,0.0
4.0755866250406406e-05,269,2020-05-11T07:15,1.2171945701357465
,0,2020-05-11T08:57,0.0
,0,2020-05-11T10:38,0.0
,0,2020-05-11T12:20,0.0
,0,2020-05-11T14:01,0.0
,0,2020-05-11T15:43,0.0
,0,2020-05-11T17:24,0.0
,0,2020-05-11T19:06,0.0
,0,2020-05-11T20:47,0.0
,0,2020-05-11T22:29,0.0
,0,2020-05-12T00:10,0.0
,0,2020-05-12T01:52,0.0
,0,2020-05-12T03:33,0.0
,0,2020-05-12T05:15,0.0
,0,2020-05-12T06:56,0.0
3.5134689904132994e-05,269,2020-05-12T08:38,1.2171945701357465
,0,2020-05-12T10:19,0.0
,0,2020-05-12T12:01,0.0
,0,2020-05-12T13:42,0.0
,0,2020-05-12T15:24,0.0
,0,2020-05-12T17:05,0.0
,0,2020-05-12T18:47,0.0
,0,2020-05-12T20:28,0.0
,0,2020-05-12T22:10,0.0
,0,2020-05-12T23:51,0.0
,0,2020-05-13T01:33,0.0
,0,2020-05-13T03:14,0.0
,0,2020-05-13T04:56,0.0
,0,2020-05-13T06:37,0.0
5.944341419647565e-05,192,2020-05-13T08:19,0.8687782805429864
,0,2020-05-13T10:00,0.0
,0,2020-05-13T11:42,0.0
,0,2020-05-13T13:23,0.0
,0,2020-05-13T15:05,0.0
,0,2020-05-13T16:46,0.0
,0,2020-05-13T18:28,0.0
,0,2020-05-13T20:09,0.0
,0,2020-05-13T21:51,0.0
,0,2020-05-13T23:32,0.0
,0,2020-05-14T01:14,0.0
,0,2020-05-14T02:55,0.0
,0,2020-05-14T04:37,0.0
,0,2020-05-14T06:18,0.0
4.8614053579403425e-05,230,2020-05-14T08:00,1.0407239819004526
,0,2020-05-14T09:41,0.0
,0,2020-05-14T11:23,0.0
,0,2020-05-14T13:04,0.0
,0,2020-05-14T14:46,0.0
,0,2020-05-14T16:27,0.0
,0,2020-05-14T18:09,0.0
,0,2020-05-14T19:50,0.0
,0,2020-05-14T21:32,0.0
,0,2020-05-14T23:13,0.0
,0,2020-05-15T00:55,0.0
,0,2020-05-15T02:36,0.0
,0,2020-05-15T04:18,0.0
,0,2020-05-15T05:59,0.0
3.1391322642308986e-05,40,2020-05-15T07:41,0.18099547511312217
,0,2020-05-15T09:22,0.0
,0,2020-05-15T11:04,0.0
,0,2020-05-15T12:45,0.0
,0,2020-05-15T14:27,0.0
,0,2020-05-15T16:08,0.0
,0,2020-05-15T17:50,0.0
,0,2020-05-15T19:31,0.0
,0,2020-05-15T21:13,0.0
,0,2020-05-15T22:54,0.0
,0,2020-05-16T00:36,0.0
,0,2020-05-16T02:17,0.0
,0,2020-05-16T03:59,0.0
,0,2020-05-16T05:40,0.0
4.3076513911893596e-05,8,2020-05-16T07:22,0.03619909502262444
,0,2020-05-16T09:03,0.0
,0,2020-05-16T10:45,0.0
,0,2020-05-16T12:26,0.0
,0,2020-05-16T14:08,0.0
,0,2020-05-16T15:49,0.0
,0,2020-05-16T17:31,0.0
,0,2020-05-16T19:12,0.0
,0,2020-05-16T20:54,0.0
,0,2020-05-16T22:35,0.0
,0,2020-05-17T00:17,0.0
,0,2020-05-17T01:58,0.0
,0,2020-05-17T03:40,0.0
,0,2020-05-17T05:21,0.0
5.881445224009734e-05,152,2020-05-17T07:03,0.6877828054298643
4.730545667232683e-05,189,2020-05-17T08:44,0.8552036199095022
,0,2020-05-17T10:26,0.0
,0,2020-05-17T16:13,0.0
,0,2020-05-17T17:12,0.0
,0,2020-05-17T18:53,0.0
,0,2020-05-17T20:35,0.0
,0,2020-05-17T22:16,0.0
,0,2020-05-17T23:58,0.0
,0,2020-05-18T01:39,0.0
,0,2020-05-18T03:21,0.0
,0,2020-05-18T05:02,0.0
,0,2020-05-18T06:44,0.0
3.6018008653001756e-05,269,2020-05-18T08:25,1.2171945701357465
,0,2020-05-18T10:07,0.0
,0,2020-05-18T11:48,0.0
,0,2020-05-18T13:30,0.0
,0,2020-05-18T15:11,0.0
,0,2020-05-18T16:53,0.0
,0,2020-05-18T18:34,0.0
,0,2020-05-18T20:16,0.0
,0,2020-05-18T21:57,0.0
,0,2020-05-18T23:39,0.0
,0,2020-05-19T01:20,0.0
,0,2020-05-19T03:02,0.0
,0,2020-05-19T04:43,0.0
,0,2020-05-19T06:25,0.0
3.5970743783003926e-05,262,2020-05-19T08:06,1.1855203619909502
,0,2020-05-19T09:48,0.0
,0,2020-05-19T11:29,0.0
,0,2020-05-19T13:11,0.0
,0,2020-05-19T14:52,0.0
,0,2020-05-19T16:34,0.0
,0,2020-05-19T18:15,0.0
,0,2020-05-19T19:57,0.0
,0,2020-05-19T21:38,0.0
,0,2020-05-19T23:20,0.0
,0,2020-05-20T01:01,0.0
,0,2020-05-20T02:43,0.0
,0,2020-05-20T04:24,0.0
,0,2020-05-20T06:06,0.0
3.9388509275829674e-05,269,2020-05-20T07:47,1.2171945701357465
,0,2020-05-20T09:29,0.0
,0,2020-05-20T11:10,0.0
,0,2020-05-20T12:52,0.0
,0,2020-05-20T14:33,0.0
,0,2020-05-20T16:15,0.0
,0,2020-05-20T17:56,0.0
,0,2020-05-20T19:38,0.0
,0,2020-05-20T21:19,0.0
,0,2020-05-20T23:01,0.0
,0,2020-05-21T00:42,0.0
,0,2020-05-21T02:24,0.0
,0,2020-05-21T04:05,0.0
,0,2020-05-21T05:47,0.0
2.401487879690517e-05,89,2020-05-21T07:28,0.40271493212669685
,0,2020-05-21T09:10,0.0
,0,2020-05-21T10:51,0.0
,0,2020-05-21T12:33,0.0
,0,2020-05-21T14:14,0.0
,0,2020-05-21T15:56,0.0
,0,2020-05-21T17:37,0.0
,0,2020-05-21T19:19,0.0
,0,2020-05-21T21:00,0.0
,0,2020-05-21T22:42,0.0
,0,2020-05-22T00:23,0.0
,0,2020-05-22T02:05,0.0
,0,2020-05-22T03:46,0.0
,0,2020-05-22T05:28,0.0
3.2052845771560606e-05,269,2020-05-22T07:09,1.2171945701357465
,0,2020-05-22T08:51,0.0
,0,2020-05-22T10:32,0.0
,0,2020-05-22T12:14,0.0
,0,2020-05-22T13:55,0.0
,0,2020-05-22T15:37,0.0
,0,2020-05-22T17:18,0.0
,0,2020-05-22T19:00,0.0
,0,2020-05-22T20:41,0.0
,0,2020-05-22T22:23,0.0
,0,2020-05-23T00:04,0.0
,0,2020-05-23T01:46,0.0
,0,2020-05-23T03:27,0.0
,0,2020-05-23T05:09,0.0
,0,2020-05-23T06:50,0.0
3.053233004894033e-05,269,2020-05-23T08:32,1.2171945701357465
,0,2020-05-23T10:13,0.0
,0,2020-05-23T11:55,0.0
,0,2020-05-23T13:36,0.0
,0,2020-05-23T15:18,0.0
,0,2020-05-23T16:59,0.0
,0,2020-05-23T18:41,0.0
,0,2020-05-23T20:22,0.0
,0,2020-05-23T22:04,0.0
,0,2020-05-23T23:45,0.0
,0,2020-05-24T01:27,0.0
,0,2020-05-24T03:08,0.0
,0,2020-05-24T04:50,0.0
,0,2020-05-24T06:31,0.0
3.255487298685859e-05,269,2020-05-24T08:13,1.2171945701357465
,0,2020-05-24T09:54,0.0
,0,2020-05-24T11:36,0.0
,0,2020-05-24T13:17,0.0
,0,2020-05-24T14:59,0.0
,0,2020-05-24T16:40,0.0
,0,2020-05-24T18:22,0.0
,0,2020-05-24T20:03,0.0
,0,2020-05-24T21:45,0.0
,0,2020-05-24T23:26,0.0
,0,2020-05-25T01:08,0.0
,0,2020-05-25T02:49,0.0
,0,2020-05-25T04:31,0.0
,0,2020-05-25T06:12,0.0
3.781232797048339e-05,269,2020-05-25T07:54,1.2171945701357465
,0,2020-05-25T09:35,0.0
,0,2020-05-25T11:17,0.0
,0,2020-05-25T12:58,0.0
,0,2020-05-25T14:40,0.0
,0,2020-05-25T16:21,0.0
,0,2020-05-25T18:03,0.0
,0,2020-05-25T19:44,0.0
,0,2020-05-25T21:26,0.0
,0,2020-05-25T23:07,0.0
,0,2020-05-26T00:49,0.0
,0,2020-05-26T02:30,0.0
,0,2020-05-26T04:12,0.0
,0,2020-05-26T05:53,0.0
4.104558454288188e-05,269,2020-05-26T07:35,1.2171945701357465
,0,2020-05-26T09:16,0.0
,0,2020-05-26T10:58,0.0
,0,2020-05-26T12:39,0.0
,0,2020-05-26T14:21,0.0
,0,2020-05-26T16:02,0.0
,0,2020-05-26T17:44,0.0
,0,2020-05-26T19:25,0.0
,0,2020-05-26T21:07,0.0
,0,2020-05-26T22:48,0.0
,0,2020-05-27T00:30,0.0
,0,2020-05-27T02:11,0.0
,0,2020-05-27T03:53,0.0
,0,2020-05-27T05:34,0.0
2.8006703817733626e-05,269,2020-05-27T07:16,1.2171945701357465
,0,2020-05-27T08:57,0.0
,0,2020-05-27T10:39,0.0
,0,2020-05-27T12:20,0.0
,0,2020-05-27T14:02,0.0
,0,2020-05-27T15:43,0.0
,0,2020-05-27T17:25,0.0
,0,2020-05-27T19:06,0.0
,0,2020-05-27T20:48,0.0
,0,2020-05-27T22:29,0.0
,0,2020-05-28T00:11,0.0
,0,2020-05-28T01:52,0.0
,0,2020-05-28T03:34,0.0
,0,2020-05-28T05:15,0.0
,0,2020-05-28T06:57,0.0
3.198360262294859e-05,269,2020-05-28T08:38,1.2171945701357465
,0,2020-05-28T10:20,0.0
,0,2020-05-28T12:01,0.0
,0,2020-05-28T13:43,0.0
,0,2020-05-28T15:24,0.0
,0,2020-05-28T17:06,0.0
,0,2020-05-28T18:47,0.0
,0,2020-05-28T20:29,0.0
,0,2020-05-28T22:10,0.0
,0,2020-05-28T23:52,0.0
,0,2020-05-29T01:33,0.0
,0,2020-05-29T03:15,0.0
,0,2020-05-29T04:56,0.0
,0,2020-05-29T06:38,0.0
2.1459585256374047e-05,269,2020-05-29T08:19,1.2171945701357465
,0,2020-05-29T10:01,0.0
,0,2020-05-29T11:42,0.0
,0,2020-05-29T13:24,0.0
,0,2020-05-29T15:05,0.0
,0,2020-05-29T16:47,0.0
,0,2020-05-29T18:28,0.0
,0,2020-05-29T20:10,0.0
,0,2020-05-29T21:51,0.0
,0,2020-05-29T23:33,0.0
,0,2020-05-30T01:14,0.0
,0,2020-05-30T02:56,0.0
,0,2020-05-30T04:37,0.0
,0,2020-05-30T06:19,0.0
2.35058942383757e-05,269,2020-05-30T08:00,1.2171945701357465
,0,2020-05-30T09:42,0.0
,0,2020-05-30T11:23,0.0
,0,2020-05-30T13:05,0.0
,0,2020-05-30T14:46,0.0
,0,2020-05-30T16:28,0.0
,0,2020-05-30T18:09,0.0
,0,2020-05-30T19:51,0.0
,0,2020-05-30T21:32,0.0
,0,2020-05-30T23:14,0.0
,0,2020-05-31T00:55,0.0
,0,2020-05-31T02:37,0.0
,0,2020-05-31T04:18,0.0
,0,2020-05-31T06:00,0.0
4.396867596550847e-05,265,2020-05-31T07:41,1.1990950226244343
,0,2020-05-31T09:23,0.0
,0,2020-05-31T11:04,0.0
,0,2020-05-31T12:46,0.0
,0,2020-05-31T14:27,0.0
,0,2020-05-31T16:09,0.0
,0,2020-05-31T17:50,0.0
,0,2020-05-31T19:32,0.0
,0,2020-05-31T21:13,0.0
,0,2020-05-31T22:55,0.0
,0,2020-10-01T00:41,0.0
,0,2020-10-01T02:23,0.0
,0,2020-10-01T04:04,0.0
,0,2020-10-01T05:46,0.0
2.2466039437893003e-05,75,2020-10-01T07:27,0.3393665158371041
,0,2020-10-01T09:09,0.0
,0,2020-10-01T10:50,0.0
,0,2020-10-01T12:32,0.0
,0,2020-10-01T14:13,0.0
,0,2020-10-01T15:55,0.0
,0,2020-10-01T17:36,0.0
,0,2020-10-01T19:18,0.0
,0,2020-10-01T20:59,0.0
,0,2020-10-01T22:41,0.0
,0,2020-10-02T00:22,0.0
,0,2020-10-02T02:04,0.0
,0,2020-10-02T03:45,0.0
,0,2020-10-02T05:27,0.0
,0,2020-10-02T07:08,0.0
,0,2020-10-02T08:50,0.0
,0,2020-10-02T10:31,0.0
,0,2020-10-02T12:13,0.0
,0,2020-10-02T13:54,0.0
,0,2020-10-02T15:36,0.0
,0,2020-10-02T17:17,0.0
,0,2020-10-02T18:59,0.0
,0,2020-10-02T20:40,0.0
,0,2020-10-02T22:22,0.0
,0,2020-10-03T00:03,0.0
,0,2020-10-03T01:45,0.0
,0,2020-10-03T03:26,0.0
,0,2020-10-03T05:08,0.0
,0,2020-10-03T06:49,0.0
,0,2020-10-03T08:31,0.0
,0,2020-10-03T10:12,0.0
,0,2020-10-03T11:53,0.0
,0,2020-10-03T13:35,0.0
,0,2020-10-03T15:16,0.0
,0,2020-10-03T16:58,0.0
,0,2020-10-03T18:39,0.0
,0,2020-10-03T20:21,0.0
,0,2020-10-03T22:02,0.0
,0,2020-10-03T23:44,0.0
,0,2020-10-04T01:25,0.0
,0,2020-10-04T03:07,0.0
,0,2020-10-04T04:48,0.0
,0,2020-10-04T06:30,0.0
,0,2020-10-04T08:11,0.0
,0,2020-10-04T09:53,0.0
,0,2020-10-04T11:34,0.0
,0,2020-10-04T13:16,0.0
,0,2020-10-04T14:57,0.0
,0,2020-10-04T16:39,0.0
,0,2020-10-04T18:20,0.0
,0,2020-10-04T20:02,0.0
,0,2020-10-04T21:43,0.0
,0,2020-10-04T23:25,0.0
,0,2020-10-05T01:06,0.0
,0,2020-10-05T02:48,0.0
,0,2020-10-05T04:29,0.0
,0,2020-10-05T06:11,0.0
2.792758737288599e-05,215,2020-10-05T07:52,0.9728506787330317
,0,2020-10-05T09:34,0.0
,0,2020-10-05T11:15,0.0
,0,2020-10-05T12:57,0.0
,0,2020-10-05T14:38,0.0
,0,2020-10-05T16:20,0.0
,0,2020-10-05T18:01,0.0
,0,2020-10-05T19:43,0.0
,0,2020-10-05T21:24,0.0
,0,2020-10-05T23:06,0.0
,0,2020-10-06T00:47,0.0
,0,2020-10-06T02:29,0.0
,0,2020-10-06T04:10,0.0
,0,2020-10-06T05:52,0.0
4.266674198860007e-05,241,2020-10-06T07:33,1.090497737556561
,0,2020-10-06T09:15,0.0
,0,2020-10-06T10:56,0.0
,0,2020-10-06T12:38,0.0
,0,2020-10-06T14:19,0.0
,0,2020-10-06T16:01,0.0
,0,2020-10-06T17:42,0.0
,0,2020-10-06T19:24,0.0
,0,2020-10-06T21:05,0.0
,0,2020-10-06T22:46,0.0
,0,2020-10-07T00:28,0.0
,0,2020-10-07T02:09,0.0
,0,2020-10-07T03:51,0.0
,0,2020-10-07T05:32,0.0
5.59703100919093e-05,3,2020-10-07T07:14,0.013574660633484163
,0,2020-10-07T08:55,0.0
,0,2020-10-07T10:37,0.0
,0,2020-10-07T12:18,0.0
,0,2020-10-07T14:00,0.0
,0,2020-10-07T15:41,0.0
,0,2020-10-07T17:23,0.0
,0,2020-10-07T19:04,0.0
,0,2020-10-07T20:46,0.0
,0,2020-10-07T22:27,0.0
,0,2020-10-08T00:09,0.0
,0,2020-10-08T01:50,0.0
,0,2020-10-08T03:32,0.0
,0,2020-10-08T05:13,0.0
,0,2020-10-08T06:55,0.0
,0,2020-10-08T08:36,0.0
,0,2020-10-08T10:18,0.0
,0,2020-10-08T11:59,0.0
,0,2020-10-08T13:41,0.0
,0,2020-10-08T15:22,0.0
,0,2020-10-08T17:04,0.0
,0,2020-10-08T18:45,0.0
,0,2020-10-08T20:27,0.0
,0,2020-10-08T22:08,0.0
,0,2020-10-08T23:50,0.0
,0,2020-10-09T01:31,0.0
